RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppClass,PrvdrCnt
31DEC2025,NSW,ALL,Down Syndrome,65+,Capital,12
31DEC2025,NSW,ALL,Down Syndrome,65+,Core,34
31DEC2025,NSW,ALL,Down Syndrome,9 to 14,Capacity Building,118
31DEC2025,NSW,ALL,Down Syndrome,9 to 14,Capital,1
31DEC2025,NSW,ALL,Down Syndrome,9 to 14,Core,21
31DEC2025,NSW,ALL,DsbltyGrp_Missing,0 to 8,Capacity Building,10
31DEC2025,NSW,ALL,DsbltyGrp_Missing,0 to 8,Core,2
31DEC2025,NSW,ALL,DsbltyGrp_Missing,19 to 24,Capacity Building,4
31DEC2025,NSW,ALL,DsbltyGrp_Missing,19 to 24,Core,1
31DEC2025,NSW,ALL,DsbltyGrp_Missing,25 to 34,Capacity Building,3
31DEC2025,NSW,ALL,DsbltyGrp_Missing,25 to 34,Core,1
31DEC2025,NSW,ALL,DsbltyGrp_Missing,35 to 44,Capacity Building,1
31DEC2025,NSW,ALL,DsbltyGrp_Missing,45 to 54,Capacity Building,1
31DEC2025,NSW,ALL,DsbltyGrp_Missing,45 to 54,Core,1
31DEC2025,NSW,ALL,DsbltyGrp_Missing,55 to 64,Capacity Building,2
31DEC2025,NSW,ALL,DsbltyGrp_Missing,55 to 64,Core,1
31DEC2025,NSW,ALL,DsbltyGrp_Missing,65+,Capacity Building,2
31DEC2025,NSW,ALL,DsbltyGrp_Missing,9 to 14,Capacity Building,5
31DEC2025,NSW,ALL,DsbltyGrp_Missing,9 to 14,Core,2
31DEC2025,NSW,ALL,Global developmental delay,0 to 8,Capacity Building,272
31DEC2025,NSW,ALL,Global developmental delay,0 to 8,Capital,3
31DEC2025,NSW,ALL,Global developmental delay,0 to 8,Core,14
31DEC2025,NSW,ALL,Global developmental delay,9 to 14,Capacity Building,51
31DEC2025,NSW,ALL,Global developmental delay,9 to 14,Core,2
31DEC2025,NSW,ALL,Hearing Impairment,0 to 8,Capacity Building,62
31DEC2025,NSW,ALL,Hearing Impairment,0 to 8,Capital,1
31DEC2025,NSW,ALL,Hearing Impairment,0 to 8,Core,5
31DEC2025,NSW,ALL,Hearing Impairment,15 to 18,Capacity Building,46
31DEC2025,NSW,ALL,Hearing Impairment,15 to 18,Core,6
31DEC2025,NSW,ALL,Hearing Impairment,19 to 24,Capacity Building,38
31DEC2025,NSW,ALL,Hearing Impairment,19 to 24,Core,6
31DEC2025,NSW,ALL,Hearing Impairment,25 to 34,Capacity Building,39
31DEC2025,NSW,ALL,Hearing Impairment,25 to 34,Capital,3
31DEC2025,NSW,ALL,Hearing Impairment,25 to 34,Core,20
31DEC2025,NSW,ALL,Hearing Impairment,35 to 44,Capacity Building,32
31DEC2025,NSW,ALL,Hearing Impairment,35 to 44,Capital,2
31DEC2025,NSW,ALL,Hearing Impairment,35 to 44,Core,18
31DEC2025,NSW,ALL,Hearing Impairment,45 to 54,Capacity Building,50
31DEC2025,NSW,ALL,Hearing Impairment,45 to 54,Capital,2
31DEC2025,NSW,ALL,Hearing Impairment,45 to 54,Core,32
31DEC2025,NSW,ALL,Hearing Impairment,55 to 64,Capacity Building,57
31DEC2025,NSW,ALL,Hearing Impairment,55 to 64,Capital,2
31DEC2025,NSW,ALL,Hearing Impairment,55 to 64,Core,51
31DEC2025,NSW,ALL,Hearing Impairment,65+,Capacity Building,43
31DEC2025,NSW,ALL,Hearing Impairment,65+,Capital,5
31DEC2025,NSW,ALL,Hearing Impairment,65+,Core,39
31DEC2025,NSW,ALL,Hearing Impairment,9 to 14,Capacity Building,84
31DEC2025,NSW,ALL,Hearing Impairment,9 to 14,Capital,1
31DEC2025,NSW,ALL,Hearing Impairment,9 to 14,Core,9
31DEC2025,NSW,ALL,Intellectual Disability,0 to 8,Capacity Building,103
31DEC2025,NSW,ALL,Intellectual Disability,0 to 8,Capital,11
31DEC2025,NSW,ALL,Intellectual Disability,0 to 8,Core,13
31DEC2025,NSW,ALL,Intellectual Disability,15 to 18,Capacity Building,591
31DEC2025,NSW,ALL,Intellectual Disability,15 to 18,Capital,4
31DEC2025,NSW,ALL,Intellectual Disability,15 to 18,Core,147
31DEC2025,NSW,ALL,Intellectual Disability,19 to 24,Capacity Building,792
31DEC2025,NSW,ALL,Intellectual Disability,19 to 24,Capital,20
31DEC2025,NSW,ALL,Intellectual Disability,19 to 24,Core,440
31DEC2025,NSW,ALL,Intellectual Disability,25 to 34,Capacity Building,958
31DEC2025,NSW,ALL,Intellectual Disability,25 to 34,Capital,78
31DEC2025,NSW,ALL,Intellectual Disability,25 to 34,Core,726
31DEC2025,NSW,ALL,Intellectual Disability,35 to 44,Capacity Building,831
31DEC2025,NSW,ALL,Intellectual Disability,35 to 44,Capital,88
31DEC2025,NSW,ALL,Intellectual Disability,35 to 44,Core,628
31DEC2025,NSW,ALL,Intellectual Disability,45 to 54,Capacity Building,768
31DEC2025,NSW,ALL,Intellectual Disability,45 to 54,Capital,92
31DEC2025,NSW,ALL,Intellectual Disability,45 to 54,Core,623
31DEC2025,NSW,ALL,Intellectual Disability,55 to 64,Capacity Building,744
31DEC2025,NSW,ALL,Intellectual Disability,55 to 64,Capital,99
31DEC2025,NSW,ALL,Intellectual Disability,55 to 64,Core,632
31DEC2025,NSW,ALL,Intellectual Disability,65+,Capacity Building,561
31DEC2025,NSW,ALL,Intellectual Disability,65+,Capital,94
31DEC2025,NSW,ALL,Intellectual Disability,65+,Core,433
31DEC2025,NSW,ALL,Intellectual Disability,9 to 14,Capacity Building,558
31DEC2025,NSW,ALL,Intellectual Disability,9 to 14,Capital,6
31DEC2025,NSW,ALL,Intellectual Disability,9 to 14,Core,92
31DEC2025,NSW,ALL,Multiple Sclerosis,19 to 24,Capacity Building,2
31DEC2025,NSW,ALL,Multiple Sclerosis,25 to 34,Capacity Building,24
31DEC2025,NSW,ALL,Multiple Sclerosis,25 to 34,Capital,1
31DEC2025,NSW,ALL,Multiple Sclerosis,25 to 34,Core,15
31DEC2025,NSW,ALL,Multiple Sclerosis,35 to 44,Capacity Building,64
31DEC2025,NSW,ALL,Multiple Sclerosis,35 to 44,Capital,6
31DEC2025,NSW,ALL,Multiple Sclerosis,35 to 44,Core,23
31DEC2025,NSW,ALL,Multiple Sclerosis,45 to 54,Capacity Building,149
31DEC2025,NSW,ALL,Multiple Sclerosis,45 to 54,Capital,29
31DEC2025,NSW,ALL,Multiple Sclerosis,45 to 54,Core,84
31DEC2025,NSW,ALL,Multiple Sclerosis,55 to 64,Capacity Building,212
31DEC2025,NSW,ALL,Multiple Sclerosis,55 to 64,Capital,40
31DEC2025,NSW,ALL,Multiple Sclerosis,55 to 64,Core,123
31DEC2025,NSW,ALL,Multiple Sclerosis,65+,Capacity Building,175
31DEC2025,NSW,ALL,Multiple Sclerosis,65+,Capital,34
31DEC2025,NSW,ALL,Multiple Sclerosis,65+,Core,95
31DEC2025,NSW,ALL,Other,0 to 8,Capacity Building,17
31DEC2025,NSW,ALL,Other,15 to 18,Capacity Building,11
31DEC2025,NSW,ALL,Other,15 to 18,Capital,1
31DEC2025,NSW,ALL,Other,19 to 24,Capacity Building,21
31DEC2025,NSW,ALL,Other,19 to 24,Capital,1
31DEC2025,NSW,ALL,Other,19 to 24,Core,8
31DEC2025,NSW,ALL,Other,25 to 34,Capacity Building,32
31DEC2025,NSW,ALL,Other,25 to 34,Capital,4
31DEC2025,NSW,ALL,Other,25 to 34,Core,18
31DEC2025,NSW,ALL,Other,35 to 44,Capacity Building,42
31DEC2025,NSW,ALL,Other,35 to 44,Capital,11
31DEC2025,NSW,ALL,Other,35 to 44,Core,17
31DEC2025,NSW,ALL,Other,45 to 54,Capacity Building,115
31DEC2025,NSW,ALL,Other,45 to 54,Capital,15
31DEC2025,NSW,ALL,Other,45 to 54,Core,57
31DEC2025,NSW,ALL,Other,55 to 64,Capacity Building,266
31DEC2025,NSW,ALL,Other,55 to 64,Capital,33
31DEC2025,NSW,ALL,Other,55 to 64,Core,131
31DEC2025,NSW,ALL,Other,65+,Capacity Building,192
31DEC2025,NSW,ALL,Other,65+,Capital,37
31DEC2025,NSW,ALL,Other,65+,Core,110
31DEC2025,NSW,ALL,Other,9 to 14,Capacity Building,60
31DEC2025,NSW,ALL,Other,9 to 14,Core,4
31DEC2025,NSW,ALL,Other Neurological,0 to 8,Capacity Building,18
31DEC2025,NSW,ALL,Other Neurological,0 to 8,Capital,1
31DEC2025,NSW,ALL,Other Neurological,15 to 18,Capacity Building,70
31DEC2025,NSW,ALL,Other Neurological,15 to 18,Capital,4
31DEC2025,NSW,ALL,Other Neurological,15 to 18,Core,14
31DEC2025,NSW,ALL,Other Neurological,19 to 24,Capacity Building,111
31DEC2025,NSW,ALL,Other Neurological,19 to 24,Capital,13
31DEC2025,NSW,ALL,Other Neurological,19 to 24,Core,31
31DEC2025,NSW,ALL,Other Neurological,25 to 34,Capacity Building,156
31DEC2025,NSW,ALL,Other Neurological,25 to 34,Capital,27
31DEC2025,NSW,ALL,Other Neurological,25 to 34,Core,75
31DEC2025,NSW,ALL,Other Neurological,35 to 44,Capacity Building,204
31DEC2025,NSW,ALL,Other Neurological,35 to 44,Capital,32
31DEC2025,NSW,ALL,Other Neurological,35 to 44,Core,126
31DEC2025,NSW,ALL,Other Neurological,45 to 54,Capacity Building,320
31DEC2025,NSW,ALL,Other Neurological,45 to 54,Capital,43
31DEC2025,NSW,ALL,Other Neurological,45 to 54,Core,148
31DEC2025,NSW,ALL,Other Neurological,55 to 64,Capacity Building,540
31DEC2025,NSW,ALL,Other Neurological,55 to 64,Capital,80
31DEC2025,NSW,ALL,Other Neurological,55 to 64,Core,358
31DEC2025,NSW,ALL,Other Neurological,65+,Capacity Building,541
31DEC2025,NSW,ALL,Other Neurological,65+,Capital,51
31DEC2025,NSW,ALL,Other Neurological,65+,Core,317
31DEC2025,NSW,ALL,Other Neurological,9 to 14,Capacity Building,82
31DEC2025,NSW,ALL,Other Neurological,9 to 14,Capital,6
31DEC2025,NSW,ALL,Other Neurological,9 to 14,Core,13
31DEC2025,NSW,ALL,Other Physical,0 to 8,Capacity Building,7
31DEC2025,NSW,ALL,Other Physical,0 to 8,Capital,1
31DEC2025,NSW,ALL,Other Physical,15 to 18,Capacity Building,23
31DEC2025,NSW,ALL,Other Physical,15 to 18,Capital,3
31DEC2025,NSW,ALL,Other Physical,15 to 18,Core,5
31DEC2025,NSW,ALL,Other Physical,19 to 24,Capacity Building,41
31DEC2025,NSW,ALL,Other Physical,19 to 24,Capital,7
31DEC2025,NSW,ALL,Other Physical,19 to 24,Core,12
31DEC2025,NSW,ALL,Other Physical,25 to 34,Capacity Building,79
31DEC2025,NSW,ALL,Other Physical,25 to 34,Capital,12
31DEC2025,NSW,ALL,Other Physical,25 to 34,Core,46
31DEC2025,NSW,ALL,Other Physical,35 to 44,Capacity Building,113
31DEC2025,NSW,ALL,Other Physical,35 to 44,Capital,24
31DEC2025,NSW,ALL,Other Physical,35 to 44,Core,67
31DEC2025,NSW,ALL,Other Physical,45 to 54,Capacity Building,199
31DEC2025,NSW,ALL,Other Physical,45 to 54,Capital,27
31DEC2025,NSW,ALL,Other Physical,45 to 54,Core,94
31DEC2025,NSW,ALL,Other Physical,55 to 64,Capacity Building,307
31DEC2025,NSW,ALL,Other Physical,55 to 64,Capital,48
31DEC2025,NSW,ALL,Other Physical,55 to 64,Core,174
31DEC2025,NSW,ALL,Other Physical,65+,Capacity Building,281
31DEC2025,NSW,ALL,Other Physical,65+,Capital,38
31DEC2025,NSW,ALL,Other Physical,65+,Core,195
31DEC2025,NSW,ALL,Other Physical,9 to 14,Capacity Building,50
31DEC2025,NSW,ALL,Other Physical,9 to 14,Capital,6
31DEC2025,NSW,ALL,Other Physical,9 to 14,Core,9
31DEC2025,NSW,ALL,Other Sensory/Speech,0 to 8,Capacity Building,4
31DEC2025,NSW,ALL,Other Sensory/Speech,15 to 18,Capacity Building,31
31DEC2025,NSW,ALL,Other Sensory/Speech,19 to 24,Capacity Building,12
31DEC2025,NSW,ALL,Other Sensory/Speech,19 to 24,Core,3
31DEC2025,NSW,ALL,Other Sensory/Speech,25 to 34,Capacity Building,3
31DEC2025,NSW,ALL,Other Sensory/Speech,25 to 34,Core,4
31DEC2025,NSW,ALL,Other Sensory/Speech,35 to 44,Core,3
31DEC2025,NSW,ALL,Other Sensory/Speech,45 to 54,Capacity Building,1
31DEC2025,NSW,ALL,Other Sensory/Speech,55 to 64,Capacity Building,1
31DEC2025,NSW,ALL,Other Sensory/Speech,55 to 64,Core,1
31DEC2025,NSW,ALL,Other Sensory/Speech,65+,Core,2
31DEC2025,NSW,ALL,Other Sensory/Speech,9 to 14,Capacity Building,44
31DEC2025,NSW,ALL,Other Sensory/Speech,9 to 14,Core,3
31DEC2025,NSW,ALL,Psychosocial disability,15 to 18,Capacity Building,44
31DEC2025,NSW,ALL,Psychosocial disability,15 to 18,Core,2
31DEC2025,NSW,ALL,Psychosocial disability,19 to 24,Capacity Building,180
31DEC2025,NSW,ALL,Psychosocial disability,19 to 24,Capital,2
31DEC2025,NSW,ALL,Psychosocial disability,19 to 24,Core,49
31DEC2025,NSW,ALL,Psychosocial disability,25 to 34,Capacity Building,533
31DEC2025,NSW,ALL,Psychosocial disability,25 to 34,Capital,12
31DEC2025,NSW,ALL,Psychosocial disability,25 to 34,Core,313
31DEC2025,NSW,ALL,Psychosocial disability,35 to 44,Capacity Building,691
31DEC2025,NSW,ALL,Psychosocial disability,35 to 44,Capital,18
31DEC2025,NSW,ALL,Psychosocial disability,35 to 44,Core,500
31DEC2025,NSW,ALL,Psychosocial disability,45 to 54,Capacity Building,844
31DEC2025,NSW,ALL,Psychosocial disability,45 to 54,Capital,30
31DEC2025,NSW,ALL,Psychosocial disability,45 to 54,Core,633
31DEC2025,NSW,ALL,Psychosocial disability,55 to 64,Capacity Building,812
31DEC2025,NSW,ALL,Psychosocial disability,55 to 64,Capital,48
31DEC2025,NSW,ALL,Psychosocial disability,55 to 64,Core,644
31DEC2025,NSW,ALL,Psychosocial disability,65+,Capacity Building,587
31DEC2025,NSW,ALL,Psychosocial disability,65+,Capital,32
31DEC2025,NSW,ALL,Psychosocial disability,65+,Core,438
31DEC2025,NSW,ALL,Psychosocial disability,9 to 14,Capacity Building,9
31DEC2025,NSW,ALL,Spinal Cord Injury,15 to 18,Capacity Building,8
31DEC2025,NSW,ALL,Spinal Cord Injury,15 to 18,Core,3
31DEC2025,NSW,ALL,Spinal Cord Injury,19 to 24,Capacity Building,15
31DEC2025,NSW,ALL,Spinal Cord Injury,19 to 24,Capital,6
31DEC2025,NSW,ALL,Spinal Cord Injury,19 to 24,Core,1
31DEC2025,NSW,ALL,Spinal Cord Injury,25 to 34,Capacity Building,41
31DEC2025,NSW,ALL,Spinal Cord Injury,25 to 34,Capital,14
31DEC2025,NSW,ALL,Spinal Cord Injury,25 to 34,Core,14
31DEC2025,NSW,ALL,Spinal Cord Injury,35 to 44,Capacity Building,69
31DEC2025,NSW,ALL,Spinal Cord Injury,35 to 44,Capital,28
31DEC2025,NSW,ALL,Spinal Cord Injury,35 to 44,Core,33
31DEC2025,NSW,ALL,Spinal Cord Injury,45 to 54,Capacity Building,93
31DEC2025,NSW,ALL,Spinal Cord Injury,45 to 54,Capital,29
31DEC2025,NSW,ALL,Spinal Cord Injury,45 to 54,Core,49
31DEC2025,NSW,ALL,Spinal Cord Injury,55 to 64,Capacity Building,148
31DEC2025,NSW,ALL,Spinal Cord Injury,55 to 64,Capital,31
31DEC2025,NSW,ALL,Spinal Cord Injury,55 to 64,Core,58
31DEC2025,NSW,ALL,Spinal Cord Injury,65+,Capacity Building,121
31DEC2025,NSW,ALL,Spinal Cord Injury,65+,Capital,15
31DEC2025,NSW,ALL,Spinal Cord Injury,65+,Core,67
31DEC2025,NSW,ALL,Spinal Cord Injury,9 to 14,Capacity Building,1
31DEC2025,NSW,ALL,Stroke,0 to 8,Capacity Building,1
31DEC2025,NSW,ALL,Stroke,15 to 18,Capacity Building,2
31DEC2025,NSW,ALL,Stroke,19 to 24,Capacity Building,6
31DEC2025,NSW,ALL,Stroke,25 to 34,Capacity Building,13
31DEC2025,NSW,ALL,Stroke,25 to 34,Core,3
31DEC2025,NSW,ALL,Stroke,35 to 44,Capacity Building,73
31DEC2025,NSW,ALL,Stroke,35 to 44,Capital,9
31DEC2025,NSW,ALL,Stroke,35 to 44,Core,23
31DEC2025,NSW,ALL,Stroke,45 to 54,Capacity Building,205
31DEC2025,NSW,ALL,Stroke,45 to 54,Capital,31
