RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppClass,AvgAnlsdCmtdSuppBdgt,ActvPrtcpnt
31DEC2025,ALL,Illawarra Shoalhaven,Cerebral Palsy,15 to 18,CapacityBuilding,"24,000.00",30
31DEC2025,ALL,Illawarra Shoalhaven,Cerebral Palsy,45 to 54,CapacityBuilding,"25,000.00",30
31DEC2025,ALL,Illawarra Shoalhaven,Cerebral Palsy,19 to 24,CapacityBuilding,"23,000.00",33
31DEC2025,ALL,Illawarra Shoalhaven,Cerebral Palsy,0 to 8,CapacityBuilding,"26,000.00",34
31DEC2025,ALL,Illawarra Shoalhaven,Cerebral Palsy,9 to 14,CapacityBuilding,"22,000.00",47
31DEC2025,ALL,Illawarra Shoalhaven,Cerebral Palsy,35 to 44,CapacityBuilding,"24,000.00",51
31DEC2025,ALL,Illawarra Shoalhaven,Cerebral Palsy,25 to 34,CapacityBuilding,"20,000.00",59
31DEC2025,ALL,Inner East Melbourne,Cerebral Palsy,65+,CapacityBuilding,"23,000.00",18
31DEC2025,ALL,Inner East Melbourne,Cerebral Palsy,0 to 8,CapacityBuilding,"34,000.00",27
31DEC2025,ALL,Inner East Melbourne,Cerebral Palsy,19 to 24,CapacityBuilding,"30,000.00",36
31DEC2025,ALL,Inner East Melbourne,Cerebral Palsy,15 to 18,CapacityBuilding,"20,000.00",40
31DEC2025,ALL,Inner East Melbourne,Cerebral Palsy,55 to 64,CapacityBuilding,"24,000.00",43
31DEC2025,ALL,Inner East Melbourne,Cerebral Palsy,9 to 14,CapacityBuilding,"24,000.00",48
31DEC2025,ALL,Inner East Melbourne,Cerebral Palsy,35 to 44,CapacityBuilding,"26,000.00",55
31DEC2025,ALL,Inner East Melbourne,Cerebral Palsy,25 to 34,CapacityBuilding,"26,000.00",58
31DEC2025,ALL,Inner East Melbourne,Cerebral Palsy,45 to 54,CapacityBuilding,"26,000.00",60
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,55 to 64,CapacityBuilding,"19,000.00",<28
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,45 to 54,CapacityBuilding,"18,000.00",18
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,0 to 8,CapacityBuilding,"30,000.00",19
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,15 to 18,CapacityBuilding,"21,000.00",23
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,35 to 44,CapacityBuilding,"16,000.00",28
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,9 to 14,CapacityBuilding,"21,000.00",31
31DEC2025,ALL,Inner Gippsland,Cerebral Palsy,25 to 34,CapacityBuilding,"24,000.00",33
31DEC2025,ALL,Ipswich,Cerebral Palsy,55 to 64,CapacityBuilding,"24,000.00",<33
31DEC2025,ALL,Ipswich,Cerebral Palsy,65+,CapacityBuilding,"24,000.00",<21
31DEC2025,ALL,Ipswich,Cerebral Palsy,19 to 24,CapacityBuilding,"29,000.00",32
31DEC2025,ALL,Ipswich,Cerebral Palsy,25 to 34,CapacityBuilding,"17,000.00",33
31DEC2025,ALL,Ipswich,Cerebral Palsy,45 to 54,CapacityBuilding,"22,000.00",33
31DEC2025,ALL,Ipswich,Cerebral Palsy,15 to 18,CapacityBuilding,"21,000.00",35
31DEC2025,ALL,Ipswich,Cerebral Palsy,35 to 44,CapacityBuilding,"19,000.00",36
31DEC2025,ALL,Ipswich,Cerebral Palsy,0 to 8,CapacityBuilding,"28,000.00",43
31DEC2025,ALL,Ipswich,Cerebral Palsy,9 to 14,CapacityBuilding,"22,000.00",65
31DEC2025,ALL,Katherine,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Katherine,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,19 to 24,CapacityBuilding,"61,000.00",<21
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Kimberley-Pilbara,Cerebral Palsy,9 to 14,CapacityBuilding,"43,000.00",15
31DEC2025,ALL,Limestone Coast,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Limestone Coast,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Limestone Coast,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Limestone Coast,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Limestone Coast,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Limestone Coast,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Limestone Coast,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Limestone Coast,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Loddon,Cerebral Palsy,15 to 18,CapacityBuilding,"20,000.00",<20
31DEC2025,ALL,Loddon,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Loddon,Cerebral Palsy,55 to 64,CapacityBuilding,"18,000.00",18
31DEC2025,ALL,Loddon,Cerebral Palsy,0 to 8,CapacityBuilding,"25,000.00",21
31DEC2025,ALL,Loddon,Cerebral Palsy,19 to 24,CapacityBuilding,"29,000.00",21
31DEC2025,ALL,Loddon,Cerebral Palsy,45 to 54,CapacityBuilding,"19,000.00",25
31DEC2025,ALL,Loddon,Cerebral Palsy,35 to 44,CapacityBuilding,"23,000.00",29
31DEC2025,ALL,Loddon,Cerebral Palsy,25 to 34,CapacityBuilding,"20,000.00",37
31DEC2025,ALL,Loddon,Cerebral Palsy,9 to 14,CapacityBuilding,"20,000.00",42
31DEC2025,ALL,Mackay,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Mackay,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Mackay,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Mackay,Cerebral Palsy,15 to 18,CapacityBuilding,"24,000.00",12
31DEC2025,ALL,Mackay,Cerebral Palsy,0 to 8,CapacityBuilding,"43,000.00",16
31DEC2025,ALL,Mackay,Cerebral Palsy,25 to 34,CapacityBuilding,"19,000.00",17
31DEC2025,ALL,Mackay,Cerebral Palsy,45 to 54,CapacityBuilding,"21,000.00",17
31DEC2025,ALL,Mackay,Cerebral Palsy,35 to 44,CapacityBuilding,"24,000.00",18
31DEC2025,ALL,Mackay,Cerebral Palsy,9 to 14,CapacityBuilding,"21,000.00",19
31DEC2025,ALL,Mallee,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Mallee,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Mallee,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Mallee,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Mallee,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Mallee,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Mallee,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Mallee,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Mallee,Cerebral Palsy,25 to 34,CapacityBuilding,"24,000.00",14
31DEC2025,ALL,Maroochydore,Cerebral Palsy,45 to 54,CapacityBuilding,"23,000.00",<29
31DEC2025,ALL,Maroochydore,Cerebral Palsy,55 to 64,CapacityBuilding,"22,000.00",<24
31DEC2025,ALL,Maroochydore,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Maroochydore,Cerebral Palsy,15 to 18,CapacityBuilding,"22,000.00",33
31DEC2025,ALL,Maroochydore,Cerebral Palsy,19 to 24,CapacityBuilding,"30,000.00",42
31DEC2025,ALL,Maroochydore,Cerebral Palsy,25 to 34,CapacityBuilding,"23,000.00",43
31DEC2025,ALL,Maroochydore,Cerebral Palsy,0 to 8,CapacityBuilding,"34,000.00",49
31DEC2025,ALL,Maroochydore,Cerebral Palsy,35 to 44,CapacityBuilding,"23,000.00",56
31DEC2025,ALL,Maroochydore,Cerebral Palsy,9 to 14,CapacityBuilding,"28,000.00",60
31DEC2025,ALL,Maryborough,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Maryborough,Cerebral Palsy,25 to 34,CapacityBuilding,"25,000.00",<24
31DEC2025,ALL,Maryborough,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Maryborough,Cerebral Palsy,15 to 18,CapacityBuilding,"21,000.00",13
31DEC2025,ALL,Maryborough,Cerebral Palsy,35 to 44,CapacityBuilding,"19,000.00",16
31DEC2025,ALL,Maryborough,Cerebral Palsy,55 to 64,CapacityBuilding,"26,000.00",16
31DEC2025,ALL,Maryborough,Cerebral Palsy,19 to 24,CapacityBuilding,"43,000.00",19
31DEC2025,ALL,Maryborough,Cerebral Palsy,45 to 54,CapacityBuilding,"19,000.00",19
31DEC2025,ALL,Maryborough,Cerebral Palsy,9 to 14,CapacityBuilding,"21,000.00",26
31DEC2025,ALL,Mid North Coast,Cerebral Palsy,15 to 18,CapacityBuilding,"32,000.00",<25
31DEC2025,ALL,Mid North Coast,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Mid North Coast,Cerebral Palsy,0 to 8,CapacityBuilding,"26,000.00",20
31DEC2025,ALL,Mid North Coast,Cerebral Palsy,45 to 54,CapacityBuilding,"23,000.00",22
31DEC2025,ALL,Mid North Coast,Cerebral Palsy,19 to 24,CapacityBuilding,"33,000.00",23
31DEC2025,ALL,Mid North Coast,Cerebral Palsy,55 to 64,CapacityBuilding,"15,000.00",26
31DEC2025,ALL,Mid North Coast,Cerebral Palsy,35 to 44,CapacityBuilding,"19,000.00",29
31DEC2025,ALL,Mid North Coast,Cerebral Palsy,9 to 14,CapacityBuilding,"23,000.00",29
31DEC2025,ALL,Mid North Coast,Cerebral Palsy,25 to 34,CapacityBuilding,"22,000.00",36
31DEC2025,ALL,Midwest-Gascoyne,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Midwest-Gascoyne,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Midwest-Gascoyne,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Midwest-Gascoyne,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Midwest-Gascoyne,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Midwest-Gascoyne,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Midwest-Gascoyne,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Midwest-Gascoyne,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Midwest-Gascoyne,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Murray and Mallee,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Murray and Mallee,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Murray and Mallee,Cerebral Palsy,19 to 24,CapacityBuilding,,<11
31DEC2025,ALL,Murray and Mallee,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Murray and Mallee,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Murray and Mallee,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Murray and Mallee,Cerebral Palsy,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,Murray and Mallee,Cerebral Palsy,25 to 34,CapacityBuilding,"18,000.00",17
31DEC2025,ALL,Murrumbidgee,Cerebral Palsy,0 to 8,CapacityBuilding,"34,000.00",<29
31DEC2025,ALL,Murrumbidgee,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Murrumbidgee,Cerebral Palsy,15 to 18,CapacityBuilding,"19,000.00",24
31DEC2025,ALL,Murrumbidgee,Cerebral Palsy,55 to 64,CapacityBuilding,"19,000.00",24
31DEC2025,ALL,Murrumbidgee,Cerebral Palsy,35 to 44,CapacityBuilding,"19,000.00",30
31DEC2025,ALL,Murrumbidgee,Cerebral Palsy,19 to 24,CapacityBuilding,"23,000.00",36
31DEC2025,ALL,Murrumbidgee,Cerebral Palsy,25 to 34,CapacityBuilding,"22,000.00",36
31DEC2025,ALL,Murrumbidgee,Cerebral Palsy,45 to 54,CapacityBuilding,"19,000.00",40
31DEC2025,ALL,Murrumbidgee,Cerebral Palsy,9 to 14,CapacityBuilding,"20,000.00",43
31DEC2025,ALL,Nepean Blue Mountains,Cerebral Palsy,55 to 64,CapacityBuilding,"28,000.00",<21
31DEC2025,ALL,Nepean Blue Mountains,Cerebral Palsy,65+,CapacityBuilding,"20,000.00",<12
31DEC2025,ALL,Nepean Blue Mountains,Cerebral Palsy,19 to 24,CapacityBuilding,"27,000.00",27
31DEC2025,ALL,Nepean Blue Mountains,Cerebral Palsy,45 to 54,CapacityBuilding,"23,000.00",31
31DEC2025,ALL,Nepean Blue Mountains,Cerebral Palsy,15 to 18,CapacityBuilding,"18,000.00",36
31DEC2025,ALL,Nepean Blue Mountains,Cerebral Palsy,0 to 8,CapacityBuilding,"30,000.00",44
31DEC2025,ALL,Nepean Blue Mountains,Cerebral Palsy,35 to 44,CapacityBuilding,"20,000.00",50
31DEC2025,ALL,Nepean Blue Mountains,Cerebral Palsy,9 to 14,CapacityBuilding,"22,000.00",54
31DEC2025,ALL,Nepean Blue Mountains,Cerebral Palsy,25 to 34,CapacityBuilding,"24,000.00",57
31DEC2025,ALL,North East Melbourne,Cerebral Palsy,65+,CapacityBuilding,"20,000.00",18
31DEC2025,ALL,North East Melbourne,Cerebral Palsy,15 to 18,CapacityBuilding,"23,000.00",35
31DEC2025,ALL,North East Melbourne,Cerebral Palsy,19 to 24,CapacityBuilding,"74,000.00",38
31DEC2025,ALL,North East Melbourne,Cerebral Palsy,0 to 8,CapacityBuilding,"28,000.00",46
31DEC2025,ALL,North East Melbourne,Cerebral Palsy,35 to 44,CapacityBuilding,"22,000.00",48
31DEC2025,ALL,North East Melbourne,Cerebral Palsy,45 to 54,CapacityBuilding,"26,000.00",48
31DEC2025,ALL,North East Melbourne,Cerebral Palsy,9 to 14,CapacityBuilding,"25,000.00",53
31DEC2025,ALL,North East Melbourne,Cerebral Palsy,55 to 64,CapacityBuilding,"26,000.00",54
31DEC2025,ALL,North East Melbourne,Cerebral Palsy,25 to 34,CapacityBuilding,"25,000.00",56
31DEC2025,ALL,North East Metro,Cerebral Palsy,55 to 64,CapacityBuilding,"22,000.00",<34
31DEC2025,ALL,North East Metro,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,North East Metro,Cerebral Palsy,35 to 44,CapacityBuilding,"24,000.00",25
31DEC2025,ALL,North East Metro,Cerebral Palsy,45 to 54,CapacityBuilding,"20,000.00",26
31DEC2025,ALL,North East Metro,Cerebral Palsy,0 to 8,CapacityBuilding,"38,000.00",37
31DEC2025,ALL,North East Metro,Cerebral Palsy,15 to 18,CapacityBuilding,"30,000.00",37
31DEC2025,ALL,North East Metro,Cerebral Palsy,25 to 34,CapacityBuilding,"21,000.00",37
31DEC2025,ALL,North East Metro,Cerebral Palsy,19 to 24,CapacityBuilding,"31,000.00",47
31DEC2025,ALL,North East Metro,Cerebral Palsy,9 to 14,CapacityBuilding,"41,000.00",49
31DEC2025,ALL,North Metro,Cerebral Palsy,55 to 64,CapacityBuilding,"21,000.00",<20
31DEC2025,ALL,North Metro,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,North Metro,Cerebral Palsy,45 to 54,CapacityBuilding,"18,000.00",18
31DEC2025,ALL,North Metro,Cerebral Palsy,35 to 44,CapacityBuilding,"22,000.00",21
31DEC2025,ALL,North Metro,Cerebral Palsy,9 to 14,CapacityBuilding,"32,000.00",38
31DEC2025,ALL,North Metro,Cerebral Palsy,15 to 18,CapacityBuilding,"34,000.00",51
31DEC2025,ALL,North Metro,Cerebral Palsy,0 to 8,CapacityBuilding,"71,000.00",52
31DEC2025,ALL,North Metro,Cerebral Palsy,19 to 24,CapacityBuilding,"28,000.00",54
31DEC2025,ALL,North Metro,Cerebral Palsy,25 to 34,CapacityBuilding,"28,000.00",56
31DEC2025,ALL,North Sydney,Cerebral Palsy,0 to 8,CapacityBuilding,"28,000.00",42
31DEC2025,ALL,North Sydney,Cerebral Palsy,65+,CapacityBuilding,"18,000.00",43
31DEC2025,ALL,North Sydney,Cerebral Palsy,15 to 18,CapacityBuilding,"20,000.00",46
31DEC2025,ALL,North Sydney,Cerebral Palsy,35 to 44,CapacityBuilding,"19,000.00",54
31DEC2025,ALL,North Sydney,Cerebral Palsy,55 to 64,CapacityBuilding,"23,000.00",56
31DEC2025,ALL,North Sydney,Cerebral Palsy,19 to 24,CapacityBuilding,"23,000.00",63
31DEC2025,ALL,North Sydney,Cerebral Palsy,9 to 14,CapacityBuilding,"44,000.00",64
31DEC2025,ALL,North Sydney,Cerebral Palsy,25 to 34,CapacityBuilding,"19,000.00",76
31DEC2025,ALL,North Sydney,Cerebral Palsy,45 to 54,CapacityBuilding,"22,000.00",78
31DEC2025,ALL,Northern Adelaide,Cerebral Palsy,65+,CapacityBuilding,"22,000.00",18
31DEC2025,ALL,Northern Adelaide,Cerebral Palsy,19 to 24,CapacityBuilding,"38,000.00",35
31DEC2025,ALL,Northern Adelaide,Cerebral Palsy,45 to 54,CapacityBuilding,"25,000.00",39
31DEC2025,ALL,Northern Adelaide,Cerebral Palsy,55 to 64,CapacityBuilding,"29,000.00",41
31DEC2025,ALL,Northern Adelaide,Cerebral Palsy,35 to 44,CapacityBuilding,"22,000.00",50
31DEC2025,ALL,Northern Adelaide,Cerebral Palsy,9 to 14,CapacityBuilding,"30,000.00",53
31DEC2025,ALL,Northern Adelaide,Cerebral Palsy,15 to 18,CapacityBuilding,"23,000.00",56
31DEC2025,ALL,Northern Adelaide,Cerebral Palsy,25 to 34,CapacityBuilding,"23,000.00",69
31DEC2025,ALL,Northern Adelaide,Cerebral Palsy,0 to 8,CapacityBuilding,"29,000.00",84
31DEC2025,ALL,Northern NSW,Cerebral Palsy,45 to 54,CapacityBuilding,"21,000.00",<24
31DEC2025,ALL,Northern NSW,Cerebral Palsy,55 to 64,CapacityBuilding,"21,000.00",<24
31DEC2025,ALL,Northern NSW,Cerebral Palsy,65+,CapacityBuilding,"21,000.00",<16
31DEC2025,ALL,Northern NSW,Cerebral Palsy,35 to 44,CapacityBuilding,"21,000.00",31
31DEC2025,ALL,Northern NSW,Cerebral Palsy,15 to 18,CapacityBuilding,"22,000.00",32
31DEC2025,ALL,Northern NSW,Cerebral Palsy,19 to 24,CapacityBuilding,"20,000.00",37
31DEC2025,ALL,Northern NSW,Cerebral Palsy,0 to 8,CapacityBuilding,"28,000.00",42
31DEC2025,ALL,Northern NSW,Cerebral Palsy,25 to 34,CapacityBuilding,"20,000.00",43
31DEC2025,ALL,Northern NSW,Cerebral Palsy,9 to 14,CapacityBuilding,"19,000.00",70
31DEC2025,ALL,Other,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Other,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Outer East Melbourne,Cerebral Palsy,65+,CapacityBuilding,"18,000.00",15
31DEC2025,ALL,Outer East Melbourne,Cerebral Palsy,15 to 18,CapacityBuilding,"20,000.00",31
31DEC2025,ALL,Outer East Melbourne,Cerebral Palsy,0 to 8,CapacityBuilding,"30,000.00",38
31DEC2025,ALL,Outer East Melbourne,Cerebral Palsy,25 to 34,CapacityBuilding,"21,000.00",39
31DEC2025,ALL,Outer East Melbourne,Cerebral Palsy,55 to 64,CapacityBuilding,"25,000.00",41
31DEC2025,ALL,Outer East Melbourne,Cerebral Palsy,45 to 54,CapacityBuilding,"22,000.00",43
31DEC2025,ALL,Outer East Melbourne,Cerebral Palsy,35 to 44,CapacityBuilding,"26,000.00",47
31DEC2025,ALL,Outer East Melbourne,Cerebral Palsy,19 to 24,CapacityBuilding,"29,000.00",48
31DEC2025,ALL,Outer East Melbourne,Cerebral Palsy,9 to 14,CapacityBuilding,"22,000.00",55
31DEC2025,ALL,Outer Gippsland,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Outer Gippsland,Cerebral Palsy,15 to 18,CapacityBuilding,,<11
31DEC2025,ALL,Outer Gippsland,Cerebral Palsy,19 to 24,CapacityBuilding,"17,000.00",<13
31DEC2025,ALL,Outer Gippsland,Cerebral Palsy,25 to 34,CapacityBuilding,,<11
31DEC2025,ALL,Outer Gippsland,Cerebral Palsy,35 to 44,CapacityBuilding,,<11
31DEC2025,ALL,Outer Gippsland,Cerebral Palsy,45 to 54,CapacityBuilding,,<11
31DEC2025,ALL,Outer Gippsland,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Outer Gippsland,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Outer Gippsland,Cerebral Palsy,9 to 14,CapacityBuilding,"24,000.00",11
31DEC2025,ALL,Ovens Murray,Cerebral Palsy,0 to 8,CapacityBuilding,,<11
31DEC2025,ALL,Ovens Murray,Cerebral Palsy,15 to 18,CapacityBuilding,"25,000.00",<14
31DEC2025,ALL,Ovens Murray,Cerebral Palsy,19 to 24,CapacityBuilding,"26,000.00",<17
31DEC2025,ALL,Ovens Murray,Cerebral Palsy,45 to 54,CapacityBuilding,"27,000.00",<20
31DEC2025,ALL,Ovens Murray,Cerebral Palsy,55 to 64,CapacityBuilding,"14,000.00",<19
31DEC2025,ALL,Ovens Murray,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Ovens Murray,Cerebral Palsy,35 to 44,CapacityBuilding,"17,000.00",13
31DEC2025,ALL,Ovens Murray,Cerebral Palsy,9 to 14,CapacityBuilding,"21,000.00",13
31DEC2025,ALL,Ovens Murray,Cerebral Palsy,25 to 34,CapacityBuilding,"18,000.00",14
31DEC2025,ALL,Robina,Cerebral Palsy,55 to 64,CapacityBuilding,"23,000.00",<41
31DEC2025,ALL,Robina,Cerebral Palsy,65+,CapacityBuilding,"17,000.00",<16
31DEC2025,ALL,Robina,Cerebral Palsy,45 to 54,CapacityBuilding,"27,000.00",33
31DEC2025,ALL,Robina,Cerebral Palsy,35 to 44,CapacityBuilding,"24,000.00",41
31DEC2025,ALL,Robina,Cerebral Palsy,15 to 18,CapacityBuilding,"21,000.00",45
31DEC2025,ALL,Robina,Cerebral Palsy,19 to 24,CapacityBuilding,"22,000.00",54
31DEC2025,ALL,Robina,Cerebral Palsy,0 to 8,CapacityBuilding,"42,000.00",65
31DEC2025,ALL,Robina,Cerebral Palsy,25 to 34,CapacityBuilding,"22,000.00",69
31DEC2025,ALL,Robina,Cerebral Palsy,9 to 14,CapacityBuilding,"22,000.00",82
31DEC2025,ALL,Rockhampton,Cerebral Palsy,35 to 44,CapacityBuilding,"19,000.00",<22
31DEC2025,ALL,Rockhampton,Cerebral Palsy,55 to 64,CapacityBuilding,,<11
31DEC2025,ALL,Rockhampton,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,Rockhampton,Cerebral Palsy,45 to 54,CapacityBuilding,"26,000.00",20
31DEC2025,ALL,Rockhampton,Cerebral Palsy,15 to 18,CapacityBuilding,"19,000.00",21
31DEC2025,ALL,Rockhampton,Cerebral Palsy,19 to 24,CapacityBuilding,"31,000.00",24
31DEC2025,ALL,Rockhampton,Cerebral Palsy,25 to 34,CapacityBuilding,"19,000.00",27
31DEC2025,ALL,Rockhampton,Cerebral Palsy,0 to 8,CapacityBuilding,"29,000.00",29
31DEC2025,ALL,Rockhampton,Cerebral Palsy,9 to 14,CapacityBuilding,"24,000.00",50
31DEC2025,ALL,South East Metro,Cerebral Palsy,15 to 18,CapacityBuilding,"30,000.00",<23
31DEC2025,ALL,South East Metro,Cerebral Palsy,19 to 24,CapacityBuilding,"26,000.00",<30
31DEC2025,ALL,South East Metro,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,South East Metro,Cerebral Palsy,0 to 8,CapacityBuilding,"43,000.00",25
31DEC2025,ALL,South East Metro,Cerebral Palsy,45 to 54,CapacityBuilding,"30,000.00",29
31DEC2025,ALL,South East Metro,Cerebral Palsy,35 to 44,CapacityBuilding,"26,000.00",32
31DEC2025,ALL,South East Metro,Cerebral Palsy,55 to 64,CapacityBuilding,"26,000.00",32
31DEC2025,ALL,South East Metro,Cerebral Palsy,9 to 14,CapacityBuilding,"30,000.00",37
31DEC2025,ALL,South East Metro,Cerebral Palsy,25 to 34,CapacityBuilding,"25,000.00",41
31DEC2025,ALL,South Eastern Sydney,Cerebral Palsy,55 to 64,CapacityBuilding,"22,000.00",<30
31DEC2025,ALL,South Eastern Sydney,Cerebral Palsy,65+,CapacityBuilding,"17,000.00",<19
31DEC2025,ALL,South Eastern Sydney,Cerebral Palsy,35 to 44,CapacityBuilding,"23,000.00",35
31DEC2025,ALL,South Eastern Sydney,Cerebral Palsy,15 to 18,CapacityBuilding,"21,000.00",39
31DEC2025,ALL,South Eastern Sydney,Cerebral Palsy,45 to 54,CapacityBuilding,"21,000.00",43
31DEC2025,ALL,South Eastern Sydney,Cerebral Palsy,0 to 8,CapacityBuilding,"28,000.00",44
31DEC2025,ALL,South Eastern Sydney,Cerebral Palsy,19 to 24,CapacityBuilding,"21,000.00",55
31DEC2025,ALL,South Eastern Sydney,Cerebral Palsy,9 to 14,CapacityBuilding,"29,000.00",58
31DEC2025,ALL,South Eastern Sydney,Cerebral Palsy,25 to 34,CapacityBuilding,"20,000.00",71
31DEC2025,ALL,South Metro,Cerebral Palsy,55 to 64,CapacityBuilding,"23,000.00",<18
31DEC2025,ALL,South Metro,Cerebral Palsy,65+,CapacityBuilding,,<11
31DEC2025,ALL,South Metro,Cerebral Palsy,45 to 54,CapacityBuilding,"21,000.00",20
31DEC2025,ALL,South Metro,Cerebral Palsy,35 to 44,CapacityBuilding,"32,000.00",28
31DEC2025,ALL,South Metro,Cerebral Palsy,15 to 18,CapacityBuilding,"29,000.00",29
31DEC2025,ALL,South Metro,Cerebral Palsy,25 to 34,CapacityBuilding,"27,000.00",32
31DEC2025,ALL,South Metro,Cerebral Palsy,19 to 24,CapacityBuilding,"29,000.00",35
31DEC2025,ALL,South Metro,Cerebral Palsy,0 to 8,CapacityBuilding,"44,000.00",53
